ID,Pred
1,0.17496870458126068
2,0.01402426976710558
3,0.3797273337841034
4,0.31470897793769836
5,0.9380290508270264
6,0.3787943422794342
7,0.2640208601951599
8,0.2302890419960022
9,0.09859219193458557
10,0.35765835642814636
11,0.01856882870197296
12,0.3678732216358185
13,0.05845242738723755
14,0.4323822259902954
15,0.2416020780801773
16,0.6111313104629517
17,0.7592323422431946
18,0.99680495262146
19,0.06961170583963394
20,0.02849067747592926
21,0.8217369318008423
22,0.033209312707185745
23,0.3515286147594452
24,0.14225448668003082
25,0.9683377146720886
26,0.188522607088089
27,0.7542865872383118
28,0.9299150109291077
29,0.5375973582267761
30,0.7728262543678284
31,0.5123081207275391
32,0.9966764450073242
33,0.8801283240318298
34,0.5364464521408081
35,0.06876201927661896
36,0.17741647362709045
37,0.5068576335906982
38,0.9970495700836182
39,0.6434305310249329
40,0.7581444978713989
41,0.1432039886713028
42,0.8945022225379944
43,0.008218491449952126
44,0.07280609756708145
45,0.8062042593955994
46,0.5380597114562988
47,0.03829941898584366
48,0.7407853007316589
49,0.019596301019191742
50,0.9829134345054626
51,0.6646924614906311
52,0.6803451776504517
53,0.8541586995124817
54,0.5435723662376404
55,0.6133987307548523
56,0.3977013826370239
57,0.1692376434803009
58,0.0390644446015358
59,0.6280884146690369
60,0.7645388841629028
61,0.46820253133773804
62,0.983712911605835
63,0.9757481217384338
64,0.2173827737569809
65,0.7725390791893005
66,0.2670542001724243
67,0.1005844920873642
68,0.2541072964668274
69,0.10018492490053177
70,0.9255451560020447
71,0.9314011931419373
72,0.01853560470044613
73,0.7223279476165771
74,0.01223367266356945
75,0.39496177434921265
76,0.7643793225288391
77,0.6518611311912537
78,0.3900235593318939
79,0.6114243865013123
80,0.010866105556488037
81,0.27152884006500244
82,0.24760587513446808
83,0.3172470033168793
84,0.9663039445877075
85,0.5715747475624084
86,0.12214963883161545
87,0.8032217025756836
88,0.9009667038917542
89,0.9948674440383911
90,0.5096887946128845
91,0.1049882024526596
92,0.6160855889320374
93,0.5491415858268738
94,0.9831446409225464
95,0.9056853652000427
96,0.5446304082870483
97,0.8336842656135559
98,0.02399515174329281
99,0.2989020049571991
100,0.4960387051105499
101,0.1268269419670105
102,0.5017806887626648
103,0.9729499220848083
104,0.013781637884676456
105,0.19772595167160034
106,0.020984264090657234
107,0.17021644115447998
108,0.7547327876091003
109,0.44574499130249023
110,0.998144268989563
111,0.4691419005393982
112,0.13572901487350464
113,0.7704083323478699
114,0.058198850601911545
115,0.018669528886675835
116,0.9860349893569946
117,0.08899512887001038
118,0.5688143372535706
119,0.4491732120513916
120,0.19504132866859436
121,0.6103029251098633
122,0.72148597240448
123,0.09140786528587341
124,0.21975870430469513
125,0.7570173144340515
126,0.8298118710517883
127,0.9076147079467773
128,0.766196608543396
129,0.2515510022640228
130,0.5644968152046204
131,0.23671692609786987
132,0.998982846736908
133,0.14786449074745178
134,0.6088613271713257
135,0.230345219373703
136,0.9792754650115967
137,0.5269060134887695
138,0.8012085556983948
139,0.9781635403633118
140,0.8012079000473022
141,0.5029877424240112
142,0.09923922270536423
143,0.8566260933876038
144,0.9506563544273376
145,5.012837573303841e-05
146,0.7546224594116211
147,0.24212327599525452
148,0.6881437301635742
149,0.945451557636261
150,0.8012953996658325
151,0.07486578077077866
152,0.15203280746936798
153,0.3256949484348297
154,0.3812107443809509
155,0.22974465787410736
156,0.3303059935569763
157,0.07164834439754486
158,0.5209548473358154
159,0.04575870931148529
160,0.2760150730609894
161,0.8374749422073364
162,0.9579242467880249
163,0.003176808590069413
164,0.9495560526847839
165,0.8546604514122009
166,0.7255958914756775
167,0.21183879673480988
168,0.006543011404573917
169,0.8909737467765808
170,0.01047107670456171
171,0.25967806577682495
172,0.07914341986179352
173,0.7154527902603149
174,0.11238948255777359
175,0.7157517671585083
176,0.972369372844696
177,0.9922846555709839
178,0.06569202989339828
179,0.12875981628894806
180,0.9411396980285645
181,0.2649340331554413
182,0.6779317259788513
183,0.912829577922821
184,0.14358684420585632
185,0.49540045857429504
186,0.9102522730827332
187,0.43318551778793335
188,0.7470349073410034
189,0.30334746837615967
190,0.1402622014284134
191,0.8299527764320374
192,0.17698557674884796
193,0.9552847743034363
194,0.6713957786560059
195,0.03733234480023384
196,0.9642813205718994
197,0.1553366482257843
198,0.024453068152070045
199,0.12096889317035675
200,0.6015085577964783
201,0.968079686164856
202,0.023068083450198174
203,0.029385102912783623
204,0.4325380325317383
205,0.7869055867195129
206,0.07345800846815109
207,0.3188716769218445
208,0.7614381909370422
209,0.4194375276565552
210,0.017192550003528595
211,0.7164338827133179
212,0.9129301309585571
213,0.07423175126314163
214,0.1810438185930252
215,0.7894964218139648
216,0.958869218826294
217,0.3237899839878082
218,0.4753560423851013
219,0.46393710374832153
220,0.45606064796447754
221,0.11598486453294754
222,0.23632749915122986
223,0.6269768476486206
224,0.7985181212425232
225,0.24914462864398956
226,0.004627659451216459
227,0.8693854212760925
228,0.05506643280386925
229,0.5029462575912476
230,0.07204578816890717
231,0.2891131043434143
232,0.11564799398183823
233,0.4304259419441223
234,0.9821764230728149
235,0.5613481998443604
236,0.845022439956665
237,0.7177700996398926
238,0.1830669343471527
239,0.22979983687400818
240,0.8774718642234802
241,0.49331173300743103
242,0.03394128382205963
243,0.046860143542289734
244,0.019889486953616142
245,0.7238078713417053
246,0.005898593459278345
247,0.5611358284950256
248,0.3600357472896576
249,0.4615371823310852
250,0.0780956894159317
251,0.4952733516693115
252,0.976675808429718
253,0.07552990317344666
254,0.3732885718345642
255,0.9644088745117188
256,0.2087046056985855
257,0.2833020091056824
258,0.005399127956479788
259,0.11206777393817902
260,0.803299069404602
261,0.8184977769851685
262,0.986297607421875
263,0.15266934037208557
264,0.4723663330078125
265,0.009835449978709221
266,0.2735864818096161
267,0.3259288966655731
268,0.5753921866416931
269,0.23040197789669037
270,0.8325362801551819
271,0.7540477514266968
272,0.03877517953515053
273,0.7662984132766724
274,0.8108586072921753
275,0.04597983509302139
276,0.8019136190414429
277,0.45515570044517517
278,0.26363539695739746
279,0.14402909576892853
280,0.4650857150554657
281,0.08393938094377518
282,0.5107846260070801
283,0.3159303367137909
284,0.5673078894615173
285,0.020750733092427254
286,0.9997429251670837
287,0.6522087454795837
288,0.24373918771743774
289,0.7392001748085022
290,0.44785624742507935
291,0.9051042199134827
292,0.022867007181048393
293,0.3249704837799072
294,0.9462608098983765
295,0.2288985699415207
296,0.5408523678779602
297,0.531868577003479
298,0.2718876302242279
299,0.32227152585983276
300,0.996024489402771
301,0.006460199132561684
302,0.12021686881780624
303,0.5735157132148743
304,0.9869945645332336
305,0.5550933480262756
306,0.03108295425772667
307,0.9844016432762146
308,0.8424944877624512
309,0.9249551892280579
310,0.5817592740058899
311,0.9912616014480591
312,0.032720889896154404
313,0.13068731129169464
314,0.292163223028183
315,0.2234465777873993
316,0.0781126469373703
317,0.7705622315406799
318,0.21241310238838196
319,0.6989496350288391
320,0.1654462367296219
321,0.3341722786426544
322,0.037688374519348145
323,0.2638190984725952
324,0.14988471567630768
325,0.7582668662071228
326,0.7127920389175415
327,0.9978196620941162
328,0.921338677406311
329,0.5844765305519104
330,0.7218728065490723
331,0.2470092475414276
332,0.470046728849411
333,0.8196440935134888
334,0.5894072651863098
335,0.6405653357505798
336,0.49855318665504456
337,0.11543691903352737
338,0.7243949770927429
339,0.5785881876945496
340,0.7529717087745667
341,0.10596206039190292
342,0.7201786041259766
343,0.7318567633628845
344,0.030697334557771683
345,0.8760510087013245
346,0.2010769546031952
347,0.45668095350265503
348,0.932173490524292
349,0.028781354427337646
350,0.4179174602031708
351,0.06055261939764023
352,0.2759772539138794
353,0.14685162901878357
354,0.29687753319740295
355,0.21804672479629517
356,0.020886600017547607
357,0.017208607867360115
358,0.18987245857715607
359,0.09286296367645264
360,0.149565190076828
361,0.00707936380058527
362,0.7178938388824463
363,0.5829769968986511
364,0.12821608781814575
365,0.15510305762290955
366,0.11267593502998352
367,0.9425600171089172
368,0.758015513420105
369,0.932348906993866
370,0.6507918238639832
371,0.003662791568785906
372,0.008283806964755058
373,0.31589576601982117
374,0.004386626649647951
375,0.7601948976516724
376,0.06852904707193375
377,0.012460844591259956
378,0.011144008487462997
379,0.8248805403709412
380,0.04521222785115242
381,0.8476652503013611
382,0.284093976020813
383,0.3658045530319214
384,0.05324587970972061
385,0.8215690851211548
386,0.09952934831380844
387,0.012229502201080322
388,0.862444281578064
389,0.7002801895141602
390,0.48026153445243835
391,0.11275602132081985
392,0.979923665523529
393,0.20740336179733276
394,0.7418102622032166
395,0.04609686881303787
396,0.10462989658117294
397,0.5329591035842896
398,0.12467783689498901
399,0.9283087253570557
400,0.4615728259086609
401,0.8685858845710754
402,0.06055494025349617
403,0.9509278535842896
404,0.452827513217926
405,0.16253188252449036
406,0.41057729721069336
407,0.9813732504844666
408,0.6020673513412476
409,0.9823988080024719
410,0.49732035398483276
411,0.12083832174539566
412,0.8974215984344482
413,0.8364739418029785
414,0.9719617366790771
415,0.5305367112159729
416,0.7370638847351074
417,0.7803667783737183
418,0.043265558779239655
419,0.015177506022155285
420,0.5020240545272827
421,0.010805821977555752
422,0.9527377486228943
423,0.4415828585624695
424,0.48883306980133057
425,0.24420693516731262
426,0.0650656521320343
427,0.9682808518409729
428,0.13088391721248627
429,0.801529049873352
430,0.9110564589500427
431,0.9706953167915344
432,0.2945000231266022
433,0.07483840733766556
434,0.22012047469615936
435,0.15107379853725433
436,0.7087374925613403
437,0.4653760492801666
438,0.5413495898246765
439,0.08425454050302505
440,0.6985633969306946
441,0.6200151443481445
442,0.15032900869846344
443,0.9252263307571411
444,0.7957860231399536
445,0.30814701318740845
446,0.1423978954553604
447,0.5099962949752808
448,0.807169497013092
449,0.2618098258972168
450,0.30541908740997314
451,0.8382021188735962
452,0.00010890563135035336
453,0.07264170050621033
454,0.11215352267026901
455,0.9762843251228333
456,0.3140694797039032
457,0.04608228802680969
458,0.9160515069961548
459,0.7173525094985962
460,0.8264239430427551
461,0.1657654494047165
462,0.14052288234233856
463,0.07115438580513
464,0.021628178656101227
465,0.9775210618972778
466,0.7336779236793518
467,0.8003907203674316
468,0.9582505822181702
469,0.002358899684622884
470,0.6541938185691833
471,0.32476696372032166
472,0.7947171926498413
473,0.049395203590393066
474,0.44814640283584595
475,0.00036781650851480663
476,0.3093292713165283
477,0.8891087770462036
478,0.9870268702507019
479,0.799872100353241
480,0.026551788672804832
481,0.964145839214325
482,0.34606125950813293
483,0.8767126798629761
484,0.595820426940918
485,0.3066825568675995
486,0.14806871116161346
487,0.0033429767936468124
488,0.2541496455669403
489,0.3816405236721039
490,0.1901462823152542
491,0.7580485343933105
492,0.8640533089637756
493,0.9650709629058838
494,0.12215740978717804
495,0.9489098787307739
496,0.06342784315347672
497,0.1690402328968048
498,0.0399542935192585
499,0.9881282448768616
500,0.8353164792060852
501,0.862205982208252
502,0.7757281064987183
503,0.9082717299461365
504,0.146913081407547
505,0.057033471763134
506,0.4939221143722534
507,0.09664641320705414
508,0.29482778906822205
509,0.7436809539794922
510,0.425748348236084
511,0.11274579167366028
512,0.054345808923244476
513,0.6000743508338928
514,0.0412721112370491
515,0.19123654067516327
516,0.11405209451913834
517,0.8569062948226929
518,0.15913133323192596
519,0.017421413213014603
520,0.3406430780887604
521,0.980419933795929
522,0.0153549425303936
523,0.9924687743186951
524,0.949959397315979
525,0.7617668509483337
526,0.637730062007904
527,0.007979833520948887
528,0.09671958535909653
529,0.6288352608680725
530,0.1444092094898224
531,0.5835475325584412
532,0.917017936706543
533,0.7370752096176147
534,0.563932478427887
535,0.28130918741226196
536,0.17777909338474274
537,0.03011072427034378
538,0.01883593201637268
539,0.3379581570625305
540,0.6325098276138306
541,0.9621768593788147
542,0.7627366185188293
543,0.8684218525886536
544,0.9009414315223694
545,0.002464022021740675
546,0.9326034784317017
547,0.022726282477378845
548,0.5610435605049133
549,0.643821120262146
550,0.9988755583763123
551,0.06802716106176376
552,0.7192876935005188
553,0.5026049613952637
554,0.4794161319732666
555,0.9794004559516907
556,0.2654557228088379
557,0.8314305543899536
558,0.4411603808403015
559,0.7223426699638367
560,0.4638175666332245
561,0.08274153620004654
562,0.32076406478881836
563,0.44319429993629456
564,0.8797743320465088
565,0.7703933119773865
566,9.546961518935859e-05
567,0.9296338558197021
568,0.7625380754470825
569,0.6244682669639587
570,0.28551989793777466
571,0.3784922957420349
572,0.8436072468757629
573,0.017951106652617455
574,0.6422128677368164
575,0.5829404592514038
576,0.9318792223930359
577,0.21921035647392273
578,0.12503518164157867
579,0.2622247040271759
580,0.7278118133544922
581,0.26686716079711914
582,0.5748609900474548
583,0.7711765766143799
584,0.9862735867500305
585,0.2255713790655136
586,0.28773966431617737
587,0.03770895302295685
588,0.012385925278067589
589,0.005641221068799496
590,0.34083235263824463
591,0.0035150907933712006
592,0.47886839509010315
593,0.9534706473350525
594,0.5958306789398193
595,0.5817947387695312
596,0.893244743347168
597,0.9888678193092346
598,0.16713055968284607
599,0.9961445331573486
